Wind_max,Wind_mittel,Schneehöhe,Bedeckungsgrad,Dampfdruck,Luftdruck,Temp_mittel,rel_Feuchte,Temp_max_2m,Temp_min_2m,Temp_min_5cm
14.0,6.2,0,2.0,6.5,980.8,13.8,42.0,19.0,7.5,5.7
16.0,4.6,0,0.7,4.3,979.4,5.0,55.0,10.0,-0.9,-2.7
13.8,6.9,0,5.7,6.4,977.2,4.0,81.0,5.2,-0.8,-3.2
8.0,2.3,0,7.7,10.9,965.8,9.0,93.0,12.5,8.1,9.4
20.3,5.2,0,7.3,10.2,963.7,7.5,95.0,12.0,5.9,4.5
8.6,3.0,0,4.2,7.4,992.4,9.4,63.0,13.5,5.7,1.8
9.6,3.1,0,4.7,15.9,974.6,17.8,77.0,23.0,13.5,12.3
14.6,5.5,0,6.9,8.1,955.9,7.1,80.0,11.8,3.0,1.7
12.8,5.4,0,0.3,9.9,984.4,16.2,53.0,22.4,8.7,7.5
7.2,1.3,0,6.3,9.7,983.9,7.9,92.0,12.5,2.3,-0.1
6.5,2.8,0,8.0,7.5,983.94,4.1,91.17,4.8,3.4,3.4
17.6,6.9,0,7.7,6.0,967.2,2.0,84.0,3.7,1.6,1.4
9.0,2.4,0,7.3,12.3,974.0,13.2,81.0,16.8,9.8,8.1
3.6,0.8,0,7.3,16.8,971.4,16.7,90.0,19.5,12.3,11.1
19.0,5.2,0,6.0,8.9,961.5,6.0,89.0,10.5,3.5,5.1
8.8,4.9,0,8.0,5.6,985.2,1.8,80.0,3.0,1.5,1.7
4.4,1.9,0,8.0,6.3,982.1,0.6,98.0,2.1,-0.7,-0.8
11.3,3.4,0,6.8,10.5,986.43,9.9,87.21,14.3,5.8,3.7
9.2,3.4,3,7.7,5.7,959.8,0.2,94.0,1.9,-4.7,-4.8
5.3,1.5,0,3.0,17.6,984.55,21.8,69.38,28.1,15.3,13.1
7.2,2.5,0,7.0,7.8,975.53,5.3,88.58,8.0,3.4,3.2
8.7,2.0,0,5.7,13.3,979.97,15.7,76.54,21.2,11.0,10.5
6.8,2.9,0,1.3,9.3,985.0,15.3,56.0,22.6,8.7,5.9
6.1,1.0,0,3.7,12.3,974.3,17.2,64.0,22.5,9.5,6.0
5.0,1.3,0,1.3,14.9,979.4,19.6,66.0,25.3,12.4,8.9
5.1,1.8,0,6.1,10.4,974.44,12.3,74.08,18.4,8.7,5.6
2.1,0.8,0,4.8,4.5,987.5,-4.1,100.0,-1.1,-5.6,-8.3
10.8,4.3,0,2.0,12.0,982.02,16.5,64.92,21.6,11.6,10.8
7.9,1.9,0,4.0,13.9,988.1,15.6,78.0,20.7,9.1,6.2
4.7,1.4,0,8.0,6.2,972.5,1.9,89.0,2.9,1.6,1.9
8.3,1.5,0,4.3,12.4,983.6,15.2,72.0,20.4,8.5,6.4
6.4,2.3,5,5.1,3.6,966.3,-3.9,80.0,0.8,-7.5,-11.1
5.0,0.7,0,3.7,5.5,967.6,1.6,82.0,4.9,-4.1,-8.1
7.1,2.1,0,3.3,15.0,984.5,18.1,72.0,24.8,13.2,11.4
10.8,4.0,0,1.0,13.8,979.5,20.8,57.0,25.5,14.4,13.1
14.5,4.9,0,7.3,12.6,977.9,13.2,82.0,15.6,11.7,7.8
6.2,1.5,3,6.0,3.2,981.0,-5.6,81.0,-2.4,-11.2,-17.4
19.2,5.0,0,7.4,14.5,975.1,12.6,99.0,15.0,8.7,5.8
11.0,4.0,0,7.7,6.7,963.0,2.3,94.0,3.9,-0.1,-0.6
12.7,3.6,0,8.0,15.7,967.1,14.6,96.0,19.3,10.4,6.6
10.0,2.8,0,7.7,7.8,973.4,10.5,63.0,15.1,4.4,2.9
4.0,1.3,0,8.0,9.6,979.4,7.5,93.0,9.2,5.7,4.6
11.6,3.3,0,6.4,15.3,977.0,15.8,85.0,21.1,12.8,11.2
10.0,3.7,0,4.3,12.9,983.3,15.7,74.0,20.6,9.4,6.4
10.0,3.5,0,7.3,8.0,980.3,6.8,83.0,11.1,4.3,1.3
6.3,1.4,0,3.7,10.0,978.2,9.0,86.0,15.0,5.0,1.6
20.6,8.8,0,8.0,9.1,956.6,7.7,88.0,10.3,0.5,0.3
8.1,4.0,0,3.0,10.3,980.1,11.2,78.0,16.6,5.8,4.0
6.0,1.7,0,6.3,16.9,978.3,18.0,80.0,22.0,14.9,12.8
8.0,2.4,0,7.0,12.2,972.6,13.2,81.0,17.5,7.8,2.0
13.9,3.5,0,7.7,10.0,970.7,8.5,89.0,12.7,5.7,4.2
7.7,3.7,0,6.3,8.8,978.0,8.9,80.0,12.9,3.8,3.2
9.4,3.7,0,2.5,6.1,997.2,1.6,89.0,4.6,-0.5,-3.7
10.8,5.4,0,0.0,6.9,979.1,9.9,58.0,15.7,4.8,2.9
8.4,2.5,0,1.0,11.2,977.0,18.4,54.0,22.6,11.6,6.0
8.7,3.8,0,7.5,13.3,981.65,11.8,95.71,15.7,9.6,8.6
4.8,1.6,0,2.0,14.4,974.8,20.4,61.0,25.7,11.9,9.3
7.7,2.3,0,6.1,16.1,977.55,20.6,68.08,26.6,15.6,13.3
3.8,1.2,0,7.3,7.4,986.8,4.6,88.0,6.8,2.3,1.4
4.1,1.0,0,4.0,10.9,988.3,10.2,86.0,15.1,6.6,2.4
12.1,2.2,0,6.7,18.0,974.3,19.9,80.0,28.0,13.4,11.2
7.0,2.3,0,5.3,12.0,962.2,13.8,76.0,17.5,12.1,10.9
5.1,1.5,0,0.7,19.3,980.07,25.0,64.5,34.0,16.6,14.0
15.6,5.6,0,7.3,12.4,971.3,11.5,91.0,15.0,10.1,8.9
8.9,1.1,0,4.0,19.5,982.3,20.1,83.0,27.0,15.6,13.8
10.3,2.8,0,5.7,7.7,990.7,7.5,76.0,11.2,3.4,3.4
7.5,2.6,0,3.3,5.7,989.5,7.6,55.0,12.5,4.3,2.6
12.9,4.3,0,6.7,8.1,966.7,6.6,84.0,10.3,3.8,3.1
10.6,3.9,0,7.3,7.6,970.0,5.6,84.0,7.6,2.9,2.6
4.9,1.0,0,8.0,12.6,971.6,12.5,87.0,15.7,10.7,9.6
12.3,2.9,0,2.3,11.9,974.3,13.8,71.0,20.0,9.0,7.1
14.4,4.9,0,2.3,15.4,980.4,21.5,61.0,26.3,14.2,11.2
10.3,3.9,0,5.7,14.9,982.5,14.6,90.0,17.5,11.3,8.5
7.0,2.2,0,4.3,6.0,983.8,1.6,87.0,6.7,-3.5,-7.4
6.0,2.2,0,6.3,12.9,981.1,12.5,90.0,17.8,6.1,4.5
10.1,1.9,0,3.3,15.6,975.6,21.3,62.0,26.3,14.6,10.2
12.6,4.1,4,3.3,5.8,953.8,3.8,75.0,9.8,-1.7,-4.3
10.3,4.1,0,0.2,4.8,989.2,2.5,68.0,8.3,-2.8,-5.5
4.0,1.3,0,5.7,10.1,980.0,8.4,91.0,11.1,5.8,4.2
10.0,4.8,0,2.0,7.7,980.4,11.0,59.0,16.0,7.4,6.6
10.9,1.6,0,6.3,17.8,968.9,17.0,89.0,23.5,15.0,15.6
6.2,2.8,0,8.0,7.6,965.2,4.0,94.0,5.5,1.5,-0.5
7.4,3.4,0,7.7,5.3,984.7,-0.9,93.0,0.1,-2.3,-4.0
11.7,5.2,0,7.7,9.6,982.3,8.7,86.0,10.8,5.4,5.3
8.2,1.4,0,5.7,13.9,968.0,14.4,84.0,20.0,7.0,4.7
9.4,3.3,0,6.7,13.1,972.0,12.4,91.0,16.0,9.7,9.7
9.3,1.7,0,7.0,17.2,979.58,17.2,88.13,23.3,13.9,12.9
21.1,8.2,0,6.5,7.4,967.26,4.9,85.46,8.6,1.5,0.6
5.3,1.6,0,3.7,6.2,984.3,4.8,73.0,9.8,-0.2,-3.3
5.1,1.5,0,5.0,6.6,963.5,2.2,91.0,5.6,0.9,0.9
5.6,2.6,0,8.0,9.0,985.4,6.5,93.0,7.6,5.5,5.6
6.0,2.4,0,0.0,4.0,991.3,-2.5,77.0,1.4,-4.6,-9.1
9.6,3.9,0,7.5,15.3,979.51,15.3,87.92,17.6,13.2,11.1
2.0,0.7,0,1.7,5.7,988.0,4.0,71.0,8.7,-0.6,-5.3
8.7,2.2,0,5.3,17.6,980.0,23.3,62.0,29.3,16.5,11.1
12.5,2.7,0,5.0,4.9,975.1,0.5,77.0,6.1,-1.4,-3.2
8.6,2.4,0,7.3,5.5,969.8,3.7,72.0,7.9,-3.0,-5.3
11.3,3.2,0,7.3,13.7,981.1,15.9,78.0,19.7,11.2,9.5
9.5,3.7,0,4.7,6.0,980.4,3.2,78.0,5.7,2.1,2.1
10.6,1.6,0,2.0,16.9,984.8,25.8,53.0,31.3,18.2,15.6
6.3,1.2,0,5.0,7.6,989.8,5.0,88.0,7.9,0.2,-3.3
6.9,0.7,0,4.0,12.7,980.2,16.3,70.0,20.8,9.7,6.3
11.4,3.3,0,5.0,5.3,986.0,0.0,83.0,3.2,-1.4,-1.1
10.6,5.0,0,8.0,4.3,962.7,-4.1,93.0,-2.1,-5.4,-2.9
7.8,1.5,0,2.3,7.9,986.0,10.0,67.0,15.0,3.3,-1.5
11.0,2.5,0,7.3,13.1,972.8,16.4,71.0,19.1,11.4,8.3
14.6,3.7,1,7.3,6.9,978.7,3.8,88.0,4.6,0.3,-0.6
7.5,3.1,0,6.3,13.3,977.1,20.2,58.0,25.0,15.2,11.5
9.5,3.4,0,7.7,10.0,960.8,9.9,81.0,12.8,6.5,3.8
6.0,1.7,0,7.6,8.2,981.1,4.2,100.0,5.0,3.2,0.8
15.3,3.4,0,6.7,6.1,973.5,1.7,88.0,4.8,-0.6,-1.5
8.9,2.9,0,2.7,12.9,973.8,19.5,59.0,24.3,11.9,6.0
5.6,2.2,0,1.0,18.7,980.4,20.7,76.0,27.2,13.4,10.7
8.0,2.2,0,4.3,13.2,978.2,13.3,83.0,19.3,11.3,7.0
5.1,3.0,0,1.7,18.7,975.8,24.7,59.0,30.4,18.5,16.7
10.3,2.4,0,5.5,12.4,977.81,12.4,87.21,18.9,7.9,5.5
5.7,2.4,0,0.5,3.3,986.54,-5.1,80.25,0.5,-8.6,-12.6
6.1,2.8,0,2.7,13.0,975.6,21.9,51.0,29.2,13.5,9.8
8.0,3.3,0,7.8,10.9,979.0,9.0,95.0,10.2,8.4,7.7
10.2,3.5,2,5.7,3.5,971.1,-4.7,80.0,-3.3,-6.2,-6.6
10.0,3.6,0,2.3,4.9,986.4,-0.4,84.0,1.6,-3.0,-3.8
14.3,4.0,0,6.0,8.5,978.3,5.6,89.0,9.0,4.0,4.4
7.3,2.3,1,6.3,4.6,982.0,-1.4,84.0,-0.3,-3.2,-5.2
19.2,3.4,0,7.3,12.4,984.3,13.7,80.0,19.8,8.6,6.2
12.1,6.1,0,7.0,6.1,949.0,1.1,90.0,3.8,0.3,0.7
12.2,6.4,0,6.3,7.1,968.6,5.2,78.0,6.7,2.6,3.6
10.7,3.7,0,4.0,10.9,981.1,13.6,72.0,19.0,8.6,5.2
6.6,2.0,0,4.0,11.0,985.1,11.8,77.0,16.7,9.4,6.1
6.0,2.3,0,1.2,17.2,977.66,22.1,67.25,29.9,15.0,11.4
7.9,4.9,0,8.0,5.7,978.6,-1.2,99.0,0.4,-2.0,-0.6
7.8,2.5,0,4.3,10.0,991.3,14.6,61.0,19.3,7.6,3.6
17.2,7.6,0,7.0,8.5,955.1,7.8,80.0,9.3,1.7,0.8
5.7,2.4,0,3.0,12.2,977.2,13.6,79.0,19.4,9.6,8.7
14.2,5.7,0,7.0,6.4,966.55,3.4,84.08,7.9,1.0,0.6
8.0,2.8,0,4.3,4.8,972.8,-1.7,90.0,1.2,-3.9,-8.1
3.4,0.9,0,0.3,8.5,986.6,9.2,75.0,16.9,-0.3,-0.9
5.5,1.5,0,4.3,8.0,983.57,10.2,66.92,18.4,2.0,-1.5
9.9,4.5,0,6.0,14.7,966.2,19.4,67.0,24.6,12.1,10.7
7.1,2.4,0,3.7,6.8,974.7,9.3,58.0,14.1,6.3,3.0
11.3,5.0,0,0.0,9.4,982.83,17.5,49.21,24.3,11.0,8.2
15.4,4.8,0,7.0,7.4,962.5,3.6,91.0,6.6,1.7,1.2
5.8,1.8,0,4.3,7.2,993.6,5.0,83.0,9.5,-0.7,-3.1
14.1,4.1,21,5.0,2.4,976.8,-8.4,76.0,-6.1,-12.9,-14.6
6.0,2.2,0,2.0,7.2,970.4,7.8,70.0,13.4,1.9,-1.6
13.8,4.2,0,8.0,7.6,963.3,4.6,91.0,8.4,1.0,-0.5
16.9,6.4,0,5.3,12.3,977.1,16.2,69.0,20.9,12.1,8.0
12.0,4.5,0,8.0,9.0,976.2,5.4,98.0,10.1,0.9,0.6
4.9,1.5,0,7.5,7.4,970.3,3.4,95.0,5.0,1.4,-1.4
6.7,2.6,1,6.4,5.3,982.13,-0.7,91.46,2.2,-3.7,-6.9
6.4,1.6,0,3.0,11.0,985.2,10.6,85.0,15.3,6.5,2.4
16.7,7.4,0,7.3,8.5,954.4,8.6,78.0,9.5,6.0,6.0
6.3,1.7,0,1.7,10.4,980.7,10.4,84.0,15.3,5.9,1.1
3.4,1.3,0,7.7,9.3,995.1,7.3,91.0,8.6,5.8,5.2
9.0,2.7,0,2.0,8.4,979.6,6.6,84.0,10.6,4.1,1.5
7.7,3.4,0,8.0,8.9,964.6,5.8,96.0,6.3,5.0,4.5
12.7,4.4,0,6.4,10.6,969.8,15.8,62.0,23.2,6.8,4.1
18.2,7.7,0,7.5,9.9,963.3,8.1,90.54,12.0,5.2,3.7
11.2,3.3,8,8.0,5.9,985.0,0.5,95.0,1.7,-3.1,-3.5
22.8,5.3,0,5.7,16.0,974.2,16.5,87.0,22.1,12.5,11.5
13.1,4.7,0,5.7,7.4,980.3,7.3,68.0,12.2,3.4,-1.2
7.6,1.7,0,5.3,16.7,977.9,20.0,74.0,26.7,14.1,10.2
11.9,3.6,0,4.0,16.0,970.3,18.5,73.0,25.5,12.5,11.3
5.7,0.9,0,4.0,17.1,985.2,18.4,81.0,22.5,14.3,9.9
8.0,2.9,0,4.7,15.6,975.6,18.8,72.0,24.4,13.2,10.6
9.1,4.9,0,0.7,11.7,977.0,19.6,52.0,26.4,11.9,6.8
11.2,4.1,0,2.0,8.3,987.2,10.2,66.0,15.6,6.4,1.5
10.9,5.4,0,6.0,14.9,978.6,15.5,80.0,19.1,13.7,14.4
2.4,0.6,0,2.7,8.5,976.3,7.8,83.0,14.6,1.1,-1.0
7.9,3.6,0,7.8,9.0,976.65,7.4,87.42,8.4,6.3,4.7
13.0,4.4,0,7.3,13.6,976.4,16.0,75.0,21.3,11.4,10.3
4.2,2.4,0,8.0,5.9,971.2,-0.7,100.0,1.2,-2.1,-1.8
7.9,2.9,0,8.0,7.3,983.0,3.0,99.0,5.6,-1.3,-3.3
12.1,5.4,0,5.0,4.9,993.2,0.0,78.0,3.0,-1.7,-2.4
11.5,4.2,0,0.3,15.1,979.0,21.0,62.0,27.4,14.5,12.7
10.1,3.0,0,6.8,13.8,976.7,15.9,78.0,22.9,12.0,9.6
16.7,6.0,0,5.7,10.3,967.5,8.7,90.0,11.3,6.2,7.3
12.3,3.9,0,5.0,12.3,967.4,16.3,67.0,22.6,11.0,9.3
7.6,2.3,0,0.6,11.4,982.8,14.2,72.0,21.7,7.8,3.5
6.8,2.0,0,5.7,6.2,972.4,4.7,73.0,10.3,0.4,0.4
9.2,2.3,0,7.7,10.0,974.4,8.5,90.0,9.4,8.0,7.4
9.3,3.0,0,6.1,14.3,977.6,16.6,77.0,20.6,12.8,9.9
9.5,4.6,0,6.3,8.9,981.9,7.2,86.0,9.7,5.9,6.2
13.5,4.4,0,7.0,10.6,960.8,9.8,88.0,11.6,6.4,4.0
5.2,1.9,0,6.0,7.9,988.7,3.7,98.0,6.4,-2.2,-3.3
7.6,1.1,0,5.3,13.9,979.5,16.3,75.0,21.6,12.1,9.2
12.9,4.6,0,8.0,5.5,983.1,0.8,85.0,2.3,0.0,0.3
6.6,1.7,0,4.3,10.4,980.7,14.0,66.0,20.1,5.5,2.9
9.0,2.0,0,4.7,19.3,977.2,19.8,82.0,26.4,15.3,12.1
14.9,6.1,0,7.0,12.4,968.6,12.5,85.0,18.4,10.1,10.6
7.8,2.1,0,6.2,9.4,975.4,10.9,74.0,16.1,4.7,1.9
8.9,4.2,0,8.0,6.5,988.3,2.6,89.0,3.6,1.0,0.5
6.5,2.0,0,7.7,5.6,971.6,1.0,85.0,3.9,-0.8,-1.4
17.6,6.6,1,7.0,5.1,981.2,-1.0,91.0,0.2,-4.4,-5.2
9.1,4.0,0,1.3,11.3,984.6,17.0,60.0,22.0,11.9,10.8
17.8,5.2,0,4.3,8.5,974.0,5.6,88.0,13.2,3.4,6.5
7.6,1.7,0,4.1,4.6,975.7,-1.7,86.0,2.2,-5.4,-8.2
5.2,2.2,0,1.3,6.7,982.3,12.4,48.0,17.1,3.6,-2.2
4.1,1.1,0,6.5,12.5,987.3,10.5,97.83,13.6,6.4,4.4
10.8,4.9,0,0.7,10.0,972.83,17.6,51.29,23.8,11.2,9.3
9.1,2.5,0,4.7,16.2,985.1,19.9,71.0,24.4,13.3,9.1
7.7,2.2,0,6.0,9.5,975.9,14.1,59.0,19.8,9.5,6.0
10.3,2.9,0,6.3,12.6,982.93,13.3,83.67,17.5,9.9,8.6
6.9,2.2,0,6.2,11.1,976.6,15.4,66.0,20.4,10.7,9.4
9.6,3.3,0,7.1,9.5,984.05,12.1,68.54,17.3,7.3,3.8
7.1,1.9,17,8.0,3.7,970.7,-6.6,99.0,-5.0,-8.2,-9.3
7.7,2.2,0,5.0,13.2,973.0,15.2,76.0,20.1,10.7,9.0
9.4,4.1,0,7.7,17.0,981.4,17.0,87.0,19.7,15.3,14.9
9.4,3.0,0,5.7,5.9,971.0,0.9,89.0,3.1,0.4,-1.7
11.7,3.5,0,5.3,13.9,973.9,17.9,69.0,23.1,12.6,9.6
13.0,5.8,0,7.0,7.9,971.4,5.0,88.0,6.0,4.0,3.9
8.7,2.9,0,6.3,8.5,978.3,7.3,80.0,12.1,5.8,6.0
12.7,4.9,0,2.3,7.1,974.6,12.2,54.0,17.4,3.7,1.3
11.1,4.8,0,6.4,12.8,973.8,13.4,82.92,15.8,9.2,7.2
8.0,2.7,0,4.0,14.5,979.6,14.8,86.0,19.5,12.9,9.2
6.2,1.6,0,7.3,8.3,976.2,10.4,66.0,12.7,7.2,5.0
11.0,4.8,0,4.7,7.9,963.2,10.7,62.0,16.2,4.9,3.9
9.9,2.5,0,5.2,15.6,977.8,16.0,86.0,21.0,11.7,8.4
8.1,2.1,0,6.0,16.4,975.8,15.6,91.0,19.1,11.7,9.6
9.7,3.3,0,7.4,7.9,969.88,4.6,92.29,5.8,2.5,1.6
15.3,6.1,0,2.2,4.2,980.6,0.5,66.0,4.6,-2.4,-3.8
20.6,6.6,0,8.0,6.9,959.9,2.2,93.0,4.0,1.1,0.2
12.8,2.6,0,4.8,7.8,965.4,5.8,86.0,10.7,1.7,-1.3
7.4,1.7,0,7.0,12.9,977.4,12.8,87.0,17.2,9.9,7.8
8.1,3.9,5,8.0,5.2,954.4,-0.6,91.0,1.5,-6.3,-7.4
5.1,1.2,0,1.5,16.0,989.9,19.9,71.0,26.3,13.8,11.1
8.1,3.8,0,5.3,7.1,988.4,3.0,94.0,5.0,0.5,-1.0
9.0,3.2,0,7.7,9.2,968.8,8.4,81.0,12.6,7.2,5.2
16.0,7.9,0,8.0,8.4,980.8,4.9,98.0,5.5,2.1,1.8
10.5,4.8,0,7.0,7.7,974.3,6.8,79.0,9.8,3.4,3.2
11.4,2.5,0,7.3,6.8,977.5,4.6,79.0,7.7,2.4,-1.5
12.9,4.5,0,0.7,7.6,978.3,13.6,52.0,19.4,5.2,1.6
7.5,3.6,0,3.3,9.9,979.6,12.3,71.0,17.7,6.7,3.5
12.8,3.3,0,5.7,13.4,971.6,16.3,74.0,21.4,10.8,9.6
7.0,2.4,0,4.7,8.2,968.7,8.4,73.0,13.2,4.6,1.3
3.5,0.9,0,4.3,9.3,980.3,8.1,86.0,12.4,5.7,6.3
17.1,4.8,0,5.0,7.7,958.8,5.1,86.0,11.6,3.7,6.0
9.6,3.8,0,7.3,9.9,974.2,8.7,88.0,11.8,7.5,7.4
5.0,1.4,0,4.0,18.7,979.0,19.2,85.0,24.5,11.8,10.5
7.2,2.1,0,4.7,11.9,975.3,12.0,86.0,16.5,8.4,3.5
12.3,4.6,0,7.7,9.7,974.3,8.1,87.0,12.3,6.9,5.3
4.0,1.2,0,4.0,16.0,980.6,18.0,77.0,23.3,11.9,9.7
6.4,1.9,0,5.3,6.9,983.2,4.0,85.0,6.6,2.1,2.3
11.8,2.9,0,6.2,7.3,971.4,4.6,86.0,9.9,0.9,-2.0
12.7,4.1,0,5.3,7.8,990.21,7.4,77.54,13.1,1.2,-2.1
8.1,1.9,0,5.3,11.2,982.4,13.8,71.0,18.1,8.8,6.7
3.8,1.6,0,8.0,4.8,989.3,-3.2,100.0,-2.5,-3.9,-3.3
10.0,3.5,0,2.3,4.8,991.9,3.6,58.0,7.5,-0.1,2.3
7.5,3.4,0,1.7,13.5,979.6,25.0,44.0,30.1,19.3,12.6
12.9,6.4,0,7.7,10.7,974.15,10.7,82.67,11.9,9.0,8.6
8.4,3.5,0,6.3,8.0,982.8,3.8,98.0,7.2,-1.4,-2.9
8.0,1.6,0,5.0,6.7,974.8,4.6,80.0,8.6,1.8,-0.6
12.2,4.2,0,3.0,9.1,972.0,10.8,68.0,15.1,6.5,3.8
16.7,4.8,0,5.8,11.7,972.6,11.2,87.0,15.1,7.1,4.5
16.0,3.9,0,5.7,9.9,976.2,9.2,83.0,14.8,7.6,8.5
5.6,1.3,0,8.0,8.9,967.7,5.8,96.0,7.2,4.3,3.7
6.0,2.0,0,6.3,15.4,978.8,14.8,92.0,19.2,11.2,11.0
5.8,2.0,0,3.3,14.6,974.0,23.1,54.0,29.8,15.1,10.6
15.9,6.2,0,8.0,8.0,958.8,5.0,89.0,8.3,3.8,4.3
14.5,4.5,4,8.0,3.8,963.6,-5.2,91.0,-4.8,-6.2,-6.7
6.1,1.3,0,6.0,7.2,966.4,8.4,68.0,13.6,4.6,1.0
4.3,1.2,0,7.7,10.0,986.4,7.4,95.0,10.0,5.7,5.9
8.9,2.1,0,3.7,16.1,974.7,21.2,63.0,25.3,18.9,16.6
12.0,3.3,0,1.3,4.9,984.7,5.8,54.0,12.7,-0.7,-4.4
8.2,2.7,0,3.3,7.7,977.0,8.2,71.0,14.4,2.4,0.9
15.9,4.7,3,5.0,4.8,962.7,-1.2,85.0,1.6,-2.7,-4.0
8.0,2.0,0,3.0,7.3,975.6,11.7,56.0,16.6,5.9,3.2
16.1,7.8,0,7.7,9.7,971.6,14.0,61.0,17.0,11.3,10.5
6.4,2.6,0,3.0,4.4,988.9,-1.1,78.0,2.3,-3.4,-6.4
8.0,3.0,0,4.7,15.7,982.3,19.6,68.0,24.3,14.7,13.9
11.1,4.8,0,6.3,6.1,984.48,2.9,80.29,4.1,0.6,-0.9
16.7,7.9,0,6.7,10.5,973.2,13.6,64.0,19.2,11.4,8.7
8.1,1.7,0,7.8,11.9,974.45,12.0,84.96,16.9,6.5,5.2
5.8,1.0,0,5.0,15.4,981.4,15.0,88.0,20.1,13.3,9.6
7.0,1.7,0,8.0,16.5,974.2,15.1,98.0,16.9,11.5,8.9
10.6,3.3,0,5.2,10.6,969.0,10.1,85.0,12.5,5.7,4.3
2.6,0.9,0,8.0,7.3,980.13,2.7,98.42,3.9,1.8,1.9
14.9,7.8,0,2.3,4.2,978.2,3.8,54.0,8.8,1.3,0.3
12.9,4.7,0,7.0,14.0,973.6,13.3,92.0,17.5,11.0,9.4
9.8,1.6,0,6.3,12.7,972.7,11.9,88.0,15.5,10.0,9.7
7.0,1.8,0,7.3,12.9,990.8,12.2,91.0,14.4,9.2,3.6
8.7,3.3,0,0.4,7.0,984.06,7.8,69.04,14.8,3.0,-1.0
14.4,3.1,0,6.3,5.9,969.4,3.0,79.0,7.6,-2.6,-5.3
16.1,4.3,0,6.4,11.7,978.3,11.4,87.0,15.6,7.9,5.8
11.5,3.0,0,6.0,9.7,977.0,11.2,72.0,16.0,8.4,7.7
10.5,3.1,0,6.0,6.8,970.3,7.3,68.0,11.2,2.1,-0.6
13.3,6.0,0,8.0,8.7,984.5,5.5,96.0,6.2,4.9,4.6
8.4,2.1,0,2.3,4.7,991.3,2.0,68.0,8.9,-2.8,-6.3
7.4,3.0,0,1.3,13.7,979.5,19.1,65.0,24.2,12.1,10.1
8.7,2.7,0,3.8,18.3,978.59,24.9,59.92,31.1,19.2,16.8
10.0,2.6,0,4.3,12.6,975.9,17.1,64.0,21.6,11.4,8.5
8.9,3.6,0,1.7,6.1,994.9,1.1,90.0,5.2,-0.6,-3.7
5.0,1.9,5,6.3,4.7,986.0,-2.7,93.0,0.6,-6.7,-10.3
12.1,6.1,0,7.6,13.4,977.8,13.2,89.0,15.8,10.9,10.4
17.5,8.3,0,7.3,7.1,970.0,4.3,87.0,6.0,0.4,0.4
12.9,3.9,0,6.7,13.7,976.6,14.8,77.0,19.2,12.2,7.4
6.0,2.6,0,0.7,3.5,990.3,-3.0,73.0,1.1,-6.3,-7.4
7.3,1.7,0,1.3,15.2,981.4,21.2,63.0,27.5,12.4,8.2
19.6,7.4,0,8.0,10.7,958.0,8.9,94.0,11.5,8.0,8.3
8.9,2.7,0,2.0,13.4,978.8,19.3,63.0,26.1,10.9,7.0
11.2,1.2,0,6.0,13.5,976.3,12.7,91.0,21.5,8.9,6.0
6.4,2.0,0,2.3,8.7,982.3,14.3,56.0,21.1,5.7,-0.1
17.5,2.1,0,6.7,17.3,976.8,18.1,82.0,25.1,14.5,14.3
17.4,2.3,0,8.0,5.5,980.7,-0.7,95.0,0.1,-2.8,-2.3
16.9,8.6,0,7.7,11.3,971.0,11.5,83.0,15.3,9.6,9.2
8.4,2.9,0,8.0,8.6,966.2,5.9,97.0,8.2,1.8,1.3
14.6,2.0,0,7.3,12.3,970.9,13.5,81.0,18.8,8.3,3.2
13.0,5.8,0,6.1,9.9,986.12,14.0,61.79,16.9,10.5,9.9
8.1,3.1,0,8.0,11.7,957.4,9.4,98.0,13.2,8.7,8.7
6.5,1.5,0,7.0,5.3,976.4,-0.5,90.0,1.0,-1.1,-1.4
17.0,5.8,0,8.0,7.2,960.07,4.3,87.04,5.3,3.4,3.0
7.5,2.7,0,6.0,11.4,985.9,8.8,95.0,11.9,6.6,10.1
6.3,1.6,0,4.0,5.0,991.0,4.4,65.0,9.6,-3.6,-7.3
10.0,2.7,0,7.3,7.0,966.7,6.4,73.0,10.7,5.0,0.4
10.1,1.3,0,3.5,18.0,981.1,23.0,66.0,30.4,16.4,13.6
17.2,7.2,0,6.8,6.7,971.6,2.6,90.0,4.0,1.3,-0.5
6.8,3.7,0,5.3,9.4,982.5,10.8,74.0,14.8,5.7,4.7
13.0,5.9,0,8.0,9.2,971.7,7.1,91.0,7.4,5.7,5.7
13.6,4.6,0,5.7,12.7,970.7,12.0,90.0,17.5,10.2,10.1
10.4,4.2,0,5.0,13.2,976.4,13.8,84.0,19.9,8.6,5.4
6.0,1.5,0,5.7,7.2,975.9,5.8,80.0,10.0,1.8,0.2
7.0,1.4,0,7.0,9.7,975.2,9.1,85.0,12.2,5.0,1.6
12.3,3.6,0,7.7,12.4,977.0,14.5,75.0,17.8,12.7,10.4
3.9,0.7,3,0.0,4.0,995.5,-0.8,73.0,5.2,-7.2,-8.6
14.9,6.7,0,7.5,5.4,962.12,-0.2,87.13,4.3,-3.7,-3.8
9.1,2.3,0,0.3,6.6,983.9,8.8,60.0,16.9,1.5,-4.5
17.8,7.9,0,6.5,14.1,969.73,16.9,74.96,20.9,13.7,13.6
